Wall time,Step,Value
1589675544.0054078,6851,21.953460693359375
1589675548.8416955,6901,19.26708984375
1589675623.5318205,6951,16.715057373046875
1589675628.0467818,7001,22.138099670410156
1589675714.0328863,7051,14.90415096282959
1589675718.3631291,7101,25.332500457763672
1589675790.931777,7151,17.768421173095703
1589675796.455178,7201,13.020525932312012
1589675872.5437758,7251,13.991703987121582
1589675877.2167153,7301,13.277509689331055
1589675952.0337296,7351,27.444841384887695
1589675956.164972,7401,19.69089126586914
1589676031.7226396,7451,40.9801139831543
1589676035.6856287,7501,37.982666015625
1589676100.7257,7551,39.320133209228516
1589676104.8792615,7601,23.816587448120117
1589676184.9056532,7651,27.258949279785156
1589676189.26185,7701,16.871217727661133
1589676260.0915031,7751,21.564462661743164
1589676264.049855,7801,26.811182022094727
1589676337.489848,7851,17.463537216186523
1589676342.8338647,7901,24.740568161010742
1589676416.892405,7951,16.61277961730957
1589676421.2376666,8001,20.88336753845215
1589676490.509969,8051,22.24867057800293
1589676495.5952046,8101,12.653172492980957
1589676576.0027645,8151,32.22190475463867
1589676580.4997547,8201,30.826379776000977
1589676644.312683,8251,25.754390716552734
1589676648.5766718,8301,19.657962799072266
1589676719.4467852,8351,27.297523498535156
1589676723.9461815,8401,22.606754302978516
1589676798.4705472,8451,19.07428550720215
1589676802.3667147,8501,70.16634368896484
1589676869.4531088,8551,19.25296974182129
1589676874.7640193,8601,25.512165069580078
1589676951.124694,8651,15.796753883361816
1589676955.496487,8701,19.33997917175293
1589677026.9345422,8751,22.51659393310547
1589677031.6541996,8801,13.989380836486816
1589677106.92106,8851,53.05248260498047
1589677111.011435,8901,19.378082275390625
1589677175.2444599,8951,22.273880004882812
1589677179.778435,9001,24.594099044799805
1589677251.2240138,9051,13.283588409423828
1589677255.4221573,9101,32.671730041503906
1589677320.180536,9151,11.465080261230469
1589677324.2388656,9201,29.80744171142578
1589677388.7050366,9251,18.287813186645508
1589677393.0421226,9301,11.961932182312012
1589677456.6537228,9351,29.91829490661621
1589677461.8537219,9401,14.999678611755371
1589677545.8650794,9451,33.147911071777344
1589677550.5792398,9501,23.338481903076172
1589677624.3907363,9551,27.0014591217041
1589677628.3494725,9601,39.41890335083008
1589677696.3423848,9651,34.09749984741211
1589677701.681458,9701,14.328757286071777
1589677782.458199,9751,14.696595191955566
1589677786.8660674,9801,22.365541458129883
1589677857.754433,9851,31.67469596862793
1589677862.047953,9901,18.56463050842285
1589677931.657005,9951,27.722164154052734
1589677935.7582324,10001,20.74714469909668
1589677994.516152,10051,11.687556266784668
1589677998.9346428,10101,16.600358963012695
1589678076.978225,10151,17.050851821899414
1589678081.5521297,10201,19.706575393676758
1589678147.9947903,10251,19.400609970092773
1589678152.2522726,10301,35.59324264526367
1589678220.0531628,10351,15.743110656738281
1589678224.0740604,10401,13.171367645263672
1589678300.6898549,10451,48.45539855957031
1589678305.0054033,10501,12.16833782196045
1589678371.5712173,10551,18.810564041137695
1589678375.8465228,10601,29.890384674072266
1589678446.73961,10651,12.120589256286621
1589678450.715708,10701,16.4276123046875
1589678512.632884,10751,17.128829956054688
1589678517.1452744,10801,14.910154342651367
1589678581.780644,10851,27.904163360595703
1589678586.102482,10901,10.563932418823242
1589678657.002539,10951,27.9261531829834
1589678661.6666403,11001,12.741116523742676
1589678736.4747326,11051,17.082124710083008
1589678743.0883,11101,20.455638885498047
1589678866.3383956,11151,29.496065139770508
1589678871.050761,11201,21.959335327148438
1589678933.577846,11251,7.77532434463501
1589678938.1751404,11301,25.12241554260254
1589679017.566788,11351,14.99351978302002
1589679021.8916287,11401,22.59440040588379
1589679087.4318452,11451,16.874380111694336
1589679092.0006003,11501,17.35495376586914
1589679161.7375727,11551,34.62928009033203
1589679166.441986,11601,48.990333557128906
1589679233.944357,11651,36.65830612182617
1589679238.04915,11701,14.167703628540039
1589679300.1002576,11751,35.005733489990234
1589679304.5579433,11801,19.97691535949707
1589679373.8871403,11851,15.135684967041016
1589679378.4573922,11901,30.23117446899414
1589679447.6118026,11951,28.348880767822266
1589679452.7864068,12001,22.42820167541504
1589679532.7942066,12051,50.811546325683594
1589679537.1057746,12101,20.739856719970703
1589679611.0701904,12151,29.025480270385742
1589679615.5225227,12201,17.96255874633789
1589679687.1885035,12251,22.152996063232422
1589679691.5406358,12301,23.311832427978516
1589679767.0394537,12351,18.87087059020996
1589679772.0115519,12401,24.503616333007812
1589679840.3437438,12451,29.489246368408203
1589679844.7843554,12501,36.74599838256836
1589679912.1582222,12551,21.21699333190918
1589679917.0791628,12601,14.604596138000488
1589680003.707094,12651,12.996264457702637
1589680007.8767338,12701,31.684642791748047
1589680071.0830266,12751,70.37067413330078
1589680075.9252717,12801,35.98109817504883
1589680154.3787646,12851,29.435457229614258
1589680159.8300664,12901,34.76846694946289
1589680240.819735,12951,15.057610511779785
1589680245.3527043,13001,54.6850700378418
1589680320.2125776,13051,42.346336364746094
1589680324.7026715,13101,19.852638244628906
1589680392.9150515,13151,20.19676399230957
1589680397.2710593,13201,29.521310806274414
1589680459.7135506,13251,22.535205841064453
1589680464.2789714,13301,41.09259033203125
1589680539.7869565,13351,36.69843673706055
1589680544.5683734,13401,21.20284080505371
1589680615.5503967,13451,23.40531349182129
1589680619.7723644,13501,19.38686752319336
1589680683.9926121,13551,29.766149520874023
1589680688.338199,13601,33.67738342285156
1589680757.8436887,13651,15.570903778076172
1589680762.3987837,13701,19.827926635742188
1589680827.4605038,13751,25.36363410949707
1589680831.8496335,13801,22.66214942932129
1589680904.6866703,13851,22.055667877197266
1589680909.2209575,13901,61.373260498046875
1589680987.534789,13951,30.706939697265625
1589680991.5089734,14001,22.63966178894043
1589681070.328779,14051,35.24127960205078
1589681074.5040922,14101,15.83678150177002
1589681138.3249156,14151,13.064064025878906
1589681142.7668116,14201,25.659589767456055
1589681212.668103,14251,26.584774017333984
1589681216.5737615,14301,34.23963928222656
1589681277.505298,14351,24.249446868896484
1589681281.7278805,14401,11.404781341552734
1589681351.864854,14451,40.844783782958984
1589681355.7831278,14501,63.069889068603516
1589681428.7691896,14551,17.319734573364258
